nDemes	nIndMaxPerDeme	Ntot	ntrlMuteRate	nQuantiLoci	selfingRate	fecundity	migRate	extRate	colonizationModel	recolonization	atGeneration	sexSystem	sexAvantage	seed	meanFemAlloc	sdFemAlloc	meanFemAllocCosexual	sdFemAllocCosexual	cosexualProportion	expFST_Nmax	expFST_Nobs	expFST_Rousset_Nmax
1000	100	100000	1e-05	1	1.000000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16440	0.997646	0.002227	0.997646	0.002227	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.000000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16441	0.840742	0.010607	0.840742	0.010607	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.100000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16442	0.874761	0.005125	0.874761	0.005125	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.200000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16443	0.897883	0.007914	0.897883	0.007914	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.300000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16444	0.917868	0.007868	0.917868	0.007868	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.400000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16445	0.936074	0.009852	0.936074	0.009852	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.500000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16446	0.927794	0.015323	0.927794	0.015323	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.600000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16447	0.949203	0.009544	0.949203	0.009544	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.700000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16448	0.965389	0.005098	0.965389	0.005098	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.800000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16449	0.975831	0.012367	0.975831	0.012367	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.900000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16450	0.984554	0.002325	0.984554	0.002325	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	1.000000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16451	0.993666	0.004407	0.993666	0.004407	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.000000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16452	0.967151	0.000195	0.967151	0.000195	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.100000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16453	0.980235	0.000559	0.980235	0.000559	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.200000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16454	0.977318	0.007065	0.977318	0.007065	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.300000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16455	0.972127	0.000148	0.972127	0.000148	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.400000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16456	0.976746	0.000510	0.976746	0.000510	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.500000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16457	0.985519	0.000579	0.985519	0.000579	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.600000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16458	0.984720	0.002579	0.984720	0.002579	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.700000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16459	0.995843	0.000641	0.995843	0.000641	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.800000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16460	0.992038	0.000606	0.992038	0.000606	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.900000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16461	0.996802	0.000249	0.996802	0.000249	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	1.000000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16462	0.997800	0.000191	0.997800	0.000191	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.000000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16463	0.502965	0.020035	0.502965	0.020035	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.100000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16464	0.552653	0.020332	0.552653	0.020332	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.200000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16465	0.600324	0.018901	0.600324	0.018901	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.300000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16466	0.648452	0.019707	0.648452	0.019707	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.400000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16467	0.701715	0.018113	0.701715	0.018113	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.500000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16468	0.750224	0.018262	0.750224	0.018262	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.600000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16469	0.800957	0.015175	0.800957	0.015175	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.700000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16470	0.851195	0.013430	0.851195	0.013430	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.800000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16471	0.901488	0.008741	0.901488	0.008741	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.900000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16472	0.949508	0.008861	0.949508	0.008861	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	1.000000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16473	0.999304	0.001069	0.999304	0.001069	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.000000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16474	0.678209	0.007412	0.678209	0.007412	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.100000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16475	0.725939	0.016478	0.725939	0.016478	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.200000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16476	0.721233	0.006482	0.721233	0.006482	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.300000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16477	0.771932	0.034538	0.771932	0.034538	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.400000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16478	0.792821	0.012972	0.792821	0.012972	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.500000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16479	0.835111	0.012691	0.835111	0.012691	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.600000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16480	0.856160	0.006513	0.856160	0.006513	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.700000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16481	0.907068	0.012606	0.907068	0.012606	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.800000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16482	0.940491	0.007966	0.940491	0.007966	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.900000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16483	0.962051	0.008260	0.962051	0.008260	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	1.000000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16484	0.996060	0.002495	0.996060	0.002495	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.000000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16485	0.894959	0.000115	0.894959	0.000115	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.100000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16486	0.904725	0.012591	0.904725	0.012591	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.200000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16487	0.898452	0.000154	0.898452	0.000154	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.300000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16488	0.925778	0.000343	0.925778	0.000343	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.400000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16489	0.950552	0.000376	0.950552	0.000376	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.500000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16490	0.933552	0.000060	0.933552	0.000060	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.600000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16491	0.961899	0.000449	0.961899	0.000449	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.700000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16492	0.953261	0.002170	0.953261	0.002170	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.800000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16493	0.976714	0.000244	0.976714	0.000244	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.900000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16494	0.981294	0.008951	0.981294	0.008951	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	1.000000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16495	0.993088	0.001689	0.993088	0.001689	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.000000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16496	0.502428	0.047424	0.502428	0.047424	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.100000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16497	0.551335	0.052618	0.551335	0.052618	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.200000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16498	0.602779	0.040358	0.602779	0.040358	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.300000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16499	0.650951	0.042008	0.650951	0.042008	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.400000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16500	0.700140	0.036475	0.700140	0.036475	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.500000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16501	0.750208	0.036890	0.750208	0.036890	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.600000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16502	0.801290	0.028050	0.801290	0.028050	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.700000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16503	0.849413	0.022880	0.849413	0.022880	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.800000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16504	0.899937	0.021802	0.899937	0.021802	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.900000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16505	0.949500	0.015676	0.949500	0.015676	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	1.000000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16506	0.999667	0.000595	0.999667	0.000595	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.000000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16507	0.538904	0.027705	0.538904	0.027705	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.100000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16508	0.590585	0.037959	0.590585	0.037959	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.200000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16509	0.636018	0.014769	0.636018	0.014769	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.300000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16510	0.669801	0.029106	0.669801	0.029106	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.400000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16511	0.727868	0.014318	0.727868	0.014318	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.500000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16512	0.771740	0.009270	0.771740	0.009270	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.600000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16513	0.808993	0.010517	0.808993	0.010517	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.700000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16514	0.862056	0.012941	0.862056	0.012941	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.800000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16515	0.911593	0.011737	0.911593	0.011737	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.900000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16516	0.949859	0.011234	0.949859	0.011234	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	1.000000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16517	0.998758	0.000489	0.998758	0.000489	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.000000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16518	0.643682	0.003948	0.643682	0.003948	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.100000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16519	0.688803	0.000405	0.688803	0.000405	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.200000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16520	0.742771	0.000159	0.742771	0.000159	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.300000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16521	0.774145	0.000169	0.774145	0.000169	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.400000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16522	0.779245	0.014649	0.779245	0.014649	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.500000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16523	0.836151	0.006171	0.836151	0.006171	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.600000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16524	0.859077	0.005569	0.859077	0.005569	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.700000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16525	0.915348	0.003313	0.915348	0.003313	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.800000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16526	0.932979	0.000050	0.932979	0.000050	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.900000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16527	0.961407	0.000071	0.961407	0.000071	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	1.000000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16528	0.999808	0.000226	0.999808	0.000226	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.000000	5000	0.000000	0.000000	propagulePool	1	3000	0	1.000000	16529	0.500224	0.165491	0.500224	0.165491	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.100000	5000	0.000000	0.000000	propagulePool	1	3000	0	1.000000	16530	0.550428	0.165040	0.550428	0.165040	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.200000	5000	0.000000	0.000000	propagulePool	1	3000	0	1.000000	16531	0.599982	0.163530	0.599982	0.163530	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.300000	5000	0.000000	0.000000	propagulePool	1	3000	0	1.000000	16532	0.651008	0.161340	0.651008	0.161340	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.400000	5000	0.000000	0.000000	propagulePool	1	3000	0	1.000000	16533	0.700030	0.146121	0.700030	0.146121	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.500000	5000	0.000000	0.000000	propagulePool	1	3000	0	1.000000	16534	0.751089	0.131216	0.751089	0.131216	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.600000	5000	0.000000	0.000000	propagulePool	1	3000	0	1.000000	16535	0.800571	0.117292	0.800571	0.117292	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.700000	5000	0.000000	0.000000	propagulePool	1	3000	0	1.000000	16536	0.851599	0.085964	0.851599	0.085964	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.800000	5000	0.000000	0.000000	propagulePool	1	3000	0	1.000000	16537	0.899249	0.061595	0.899249	0.061595	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.900000	5000	0.000000	0.000000	propagulePool	1	3000	0	1.000000	16538	0.946912	0.031089	0.946912	0.031089	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	1.000000	5000	0.000000	0.000000	propagulePool	1	3000	0	1.000000	16539	0.978035	0.019356	0.978035	0.019356	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.000000	5000	0.000000	0.100000	propagulePool	1	3000	0	1.000000	16540	0.984929	0.020318	0.984929	0.020318	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.100000	5000	0.000000	0.100000	propagulePool	1	3000	0	1.000000	16541	0.990392	0.018502	0.990392	0.018502	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.200000	5000	0.000000	0.100000	propagulePool	1	3000	0	1.000000	16542	0.991083	0.018945	0.991083	0.018945	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.300000	5000	0.000000	0.100000	propagulePool	1	3000	0	1.000000	16543	0.981525	0.019995	0.981525	0.019995	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.400000	5000	0.000000	0.100000	propagulePool	1	3000	0	1.000000	16544	0.986296	0.012453	0.986296	0.012453	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.500000	5000	0.000000	0.100000	propagulePool	1	3000	0	1.000000	16545	0.969051	0.008924	0.969051	0.008924	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.600000	5000	0.000000	0.100000	propagulePool	1	3000	0	1.000000	16546	0.990642	0.016847	0.990642	0.016847	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.700000	5000	0.000000	0.100000	propagulePool	1	3000	0	1.000000	16547	0.984048	0.008613	0.984048	0.008613	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.800000	5000	0.000000	0.100000	propagulePool	1	3000	0	1.000000	16548	0.990144	0.016624	0.990144	0.016624	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.900000	5000	0.000000	0.100000	propagulePool	1	3000	0	1.000000	16549	0.990805	0.004504	0.990805	0.004504	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	1.000000	5000	0.000000	0.100000	propagulePool	1	3000	0	1.000000	16550	0.997922	0.002456	0.997922	0.002456	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.000000	5000	0.000000	0.300000	propagulePool	1	3000	0	1.000000	16551	0.987867	0.001024	0.987867	0.001024	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.100000	5000	0.000000	0.300000	propagulePool	1	3000	0	1.000000	16552	0.990938	0.013868	0.990938	0.013868	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.200000	5000	0.000000	0.300000	propagulePool	1	3000	0	1.000000	16553	0.993515	0.012552	0.993515	0.012552	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.300000	5000	0.000000	0.300000	propagulePool	1	3000	0	1.000000	16554	0.995354	0.010411	0.995354	0.010411	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.400000	5000	0.000000	0.300000	propagulePool	1	3000	0	1.000000	16555	0.987365	0.000053	0.987365	0.000053	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.500000	5000	0.000000	0.300000	propagulePool	1	3000	0	1.000000	16556	0.994460	0.006007	0.994460	0.006007	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.600000	5000	0.000000	0.300000	propagulePool	1	3000	0	1.000000	16557	0.998074	0.007811	0.998074	0.007811	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.700000	5000	0.000000	0.300000	propagulePool	1	3000	0	1.000000	16558	0.982451	0.000038	0.982451	0.000038	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.800000	5000	0.000000	0.300000	propagulePool	1	3000	0	1.000000	16559	0.995219	0.002699	0.995219	0.002699	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.900000	5000	0.000000	0.300000	propagulePool	1	3000	0	1.000000	16560	0.996670	0.000472	0.996670	0.000472	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	1.000000	5000	0.000000	0.300000	propagulePool	1	3000	0	1.000000	16561	0.992444	0.000228	0.992444	0.000228	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.000000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16562	0.503197	0.031107	0.503197	0.031107	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.100000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16563	0.553252	0.032033	0.553252	0.032033	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.200000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16564	0.601779	0.034652	0.601779	0.034652	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.300000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16565	0.648462	0.031364	0.648462	0.031364	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.400000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16566	0.698381	0.024743	0.698381	0.024743	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.500000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16567	0.744257	0.025268	0.744257	0.025268	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.600000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16568	0.800909	0.022848	0.800909	0.022848	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.700000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16569	0.847630	0.019638	0.847630	0.019638	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.800000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16570	0.899330	0.014055	0.899330	0.014055	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.900000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16571	0.949164	0.009506	0.949164	0.009506	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	1.000000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16572	0.998254	0.002069	0.998254	0.002069	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.000000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16573	0.871556	0.000204	0.871556	0.000204	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.100000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16574	0.868804	0.009819	0.868804	0.009819	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.200000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16575	0.911470	0.023816	0.911470	0.023816	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.300000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16576	0.902436	0.014653	0.902436	0.014653	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.400000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16577	0.904958	0.011787	0.904958	0.011787	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.500000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16578	0.935870	0.010299	0.935870	0.010299	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.600000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16579	0.954325	0.013164	0.954325	0.013164	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.700000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16580	0.958255	0.009172	0.958255	0.009172	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.800000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16581	0.977543	0.005302	0.977543	0.005302	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.900000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16582	0.979486	0.017350	0.979486	0.017350	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	1.000000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16583	0.996075	0.000529	0.996075	0.000529	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.000000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16584	0.973314	0.027951	0.973314	0.027951	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.100000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16585	0.953363	0.005951	0.953363	0.005951	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.200000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16586	0.964020	0.005662	0.964020	0.005662	1.000000	0.991010	0.991010	0.989104
